PTFECONTAB;PTASIGNACION;PTMONEDA;PTIMPORTE;PTCOMPENSADA;PTCLAVREF1;PTESTADOCOMPENSADO;UOPNOMBREUNIDAD;CODSUCAGE;DISTR_AGE;PROV_AGE;DEP_AGE
10/06/2019;17185836;PEN;500;14/06/2019;310208;1;AG. CHIMBOTE BCA SERV.;310000;Chimbote;Santa;ANCASH
10/06/2019;17185868;PEN;22000;11/06/2019;285951;1;AG. LARAPA;285005;San Jeronimo;Cusco;CUSCO
10/06/2019;17185871;PEN;760;14/06/2019;390208;1;AG. IQUITOS BANCA DE SERVICIO;390000;Iquitos;Maynas;LORETO
11/06/2019;17185922;PEN;5000;11/06/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
11/06/2019;17186217;PEN;5000;11/06/2019;173;1;Punto Bcp Santa Clara;191173;Ate;Lima;LIMA
11/06/2019;17186387;PEN;7;14/06/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
11/06/2019;17186492;USD;20031;11/06/2019;550970;1;AG. ALCIDES CARRION;550001;Tarapoto;San Martin;SAN MARTIN
11/06/2019;17186504;PEN;4562701;11/06/2019;550970;1;AG. ALCIDES CARRION;550001;Tarapoto;San Martin;SAN MARTIN
11/06/2019;17187760;PEN;50;17/06/2019;305206;1;AG. QUIÑONES;305008;Chiclayo;Chiclayo;LAMBAYEQUE
11/06/2019;17188586;PEN;81;13/06/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
11/06/2019;17188854;PEN;100;14/06/2019;194774;1;AG. ARMENDARIZ;194074;Miraflores;Lima;LIMA
11/06/2019;17189018;PEN;450;12/06/2019;80;1;AG.LOS ALISOS;191080;Independencia;Lima;LIMA
11/06/2019;17189025;PEN;99;11/06/2019;285208;1;AG. CUSCO BCA SERV;285000;Cusco;Cusco;CUSCO
11/06/2019;17189278;PEN;2000;12/06/2019;570964;1;AG. REAL PLAZA TRUJILLO;570011;Trujillo;Trujillo;LA LIBERTAD
11/06/2019;17189289;PEN;84;18/06/2019;194724;1;AG. VILLA EL SALVADOR;194024;Villa El Salvador;Lima;LIMA
11/06/2019;17189349;PEN;370;28/06/2019;194755;1;AG. CC EL POLO;194055;Santiago de Surco;Lima;LIMA
12/06/2019;17189368;PEN;5000;12/06/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
12/06/2019;17189448;PEN;5000;28/06/2019;148;1;AG.LA ENSENADA;191148;Los Olivos;Lima;LIMA
12/06/2019;17189457;PEN;5000;19/08/2019;148;1;AG.LA ENSENADA;191148;Los Olivos;Lima;LIMA
12/06/2019;17189667;PEN;5000;12/06/2019;173;1;Punto Bcp Santa Clara;191173;Ate;Lima;LIMA
12/06/2019;17189990;PEN;100;1/01/1990;305208;0;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
12/06/2019;17190006;PEN;21;14/06/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
12/06/2019;17190026;PEN;6;19/06/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
12/06/2019;17190034;PEN;1600;5/02/2020;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
12/06/2019;17190317;PEN;205;13/06/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
12/06/2019;17190525;PEN;3;12/06/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
12/06/2019;17190871;PEN;1402;13/06/2019;455208;1;AG. PAITA BCA SERV.;455000;Paita;Paita;PIURA
12/06/2019;17191187;PEN;76;13/06/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
12/06/2019;17191677;PEN;72;14/06/2019;310208;1;AG. CHIMBOTE BCA SERV.;310000;Chimbote;Santa;ANCASH
12/06/2019;17191972;PEN;12;13/06/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
12/06/2019;17192129;PEN;30;17/06/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
12/06/2019;17192597;USD;6;13/06/2019;192681;1;AG. SAN MARCOS;192081;Calllao;Callao;CALLAO
12/06/2019;17192633;USD;34;26/06/2019;192609;1;AG.PLAZA SAN MIGUEL;192009;San Miguel;Lima;LIMA
12/06/2019;17192859;PEN;91;18/06/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
12/06/2019;17192945;PEN;42;20/06/2019;148;1;AG.LA ENSENADA;191148;Los Olivos;Lima;LIMA
13/06/2019;17193099;PEN;5000;13/06/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
22/06/2019;17225116;PEN;362;24/06/2019;82;1;AG.EL SOL;191082;San Juan de Lurigancho;Lima;LIMA
22/06/2019;17225347;USD;50;5/07/2019;193803;1;AG. CAMACHO;193003;La Molina;Lima;LIMA
22/06/2019;17225546;PEN;2;25/06/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
22/06/2019;17225559;PEN;40;28/06/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
22/06/2019;17225726;USD;100;27/06/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
3/06/2019;17162550;PEN;345;7/06/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
3/06/2019;17162857;PEN;30;6/06/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
3/06/2019;17162913;PEN;460;7/06/2019;450208;1;PACASMAYO BANCA DE SERVICIO;450000;Pacasmayo;Pacasmayo;LA LIBERTAD
3/06/2019;17162930;PEN;289;6/06/2019;14;1;AG.ARGENTINA;191014;Lima;Lima;LIMA
3/06/2019;17162955;USD;20;7/06/2019;192654;1;AG.C. AEREO COMERCIAL;192054;Callao;Callao;CALLAO
3/06/2019;17163027;PEN;100;4/06/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
3/06/2019;17163055;PEN;250;10/06/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
3/06/2019;17163100;PEN;406;10/06/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
3/06/2019;17163134;PEN;2000;4/06/2019;54;1;AG.EMANCIPACION;191054;Lima;Lima;LIMA
3/06/2019;17163377;PEN;2399;4/06/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
3/06/2019;17163421;PEN;1640;4/06/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
3/06/2019;17163495;PEN;5000;12/06/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
3/06/2019;17163545;PEN;50000;4/06/2019;350208;1;HUANCAVELICA BANCA DE SERVICIO;350000;Huancavelica;Huancavelica;HUANCAVELICA
4/06/2019;17163576;PEN;5000;4/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
4/06/2019;17163602;PEN;5000;4/06/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
4/06/2019;17163618;PEN;5000;4/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
4/06/2019;17163735;USD;1000;7/06/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
4/06/2019;17163937;USD;200;5/06/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
4/06/2019;17164995;PEN;48;5/06/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
4/06/2019;17165687;PEN;16950;4/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
4/06/2019;17165755;USD;1815;4/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
4/06/2019;17165826;PEN;20993;4/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
4/06/2019;17166186;PEN;101000;5/06/2019;215971;1;AG. BUSTAMANTE Y RIVERO;215010;Bustamante y Rivero;Arequipa;AREQUIPA
4/06/2019;17166202;PEN;5010;4/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
4/06/2019;17166866;USD;40;10/06/2019;193897;1;AG. DOMINGO ELIAS;193097;Miraflores;Lima;LIMA
4/06/2019;17167035;PEN;12000;6/06/2019;193848;1;AG.PABLO BERMUDEZ;193048;Jesus Maria;Lima;LIMA
4/06/2019;17167249;PEN;31;6/06/2019;194706;1;AG. SAN ANTONIO;194006;Miraflores;Lima;LIMA
4/06/2019;17167516;PEN;1000;10/06/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
4/06/2019;17167550;PEN;50;5/06/2019;194772;1;AG. MERCADERES;194072;Santiago de Surco;Lima;LIMA
4/06/2019;17167574;PEN;250000;5/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
4/06/2019;17167594;PEN;100;5/06/2019;91;1;AG. CAQUETA;191091;Rimac;Lima;LIMA
4/06/2019;17167606;PEN;100;5/06/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
4/06/2019;17167631;PEN;1000;17/06/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
4/06/2019;17167641;PEN;82;13/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
4/06/2019;17167657;PEN;2000;6/06/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
4/06/2019;17167669;USD;1000;5/06/2019;192654;1;AG.C. AEREO COMERCIAL;192054;Callao;Callao;CALLAO
4/06/2019;17167679;PEN;1856;7/06/2019;280219;1;AG. NUEVA CHAUPIMARCA;280002;Chaupimarca;Pasco;PASCO
4/06/2019;17167689;PEN;5000;5/06/2019;194758;1;AG. STRIP CENTER ALAMEDA SUR;194058;Chorrillos;Lima;LIMA
4/06/2019;17167695;PEN;100;11/06/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
4/06/2019;17167736;PEN;201;7/06/2019;193868;1;LAS MAGNOLIAS;193068;San Borja;Lima;LIMA
4/06/2019;17167741;PEN;1059;20/06/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
4/06/2019;17167742;PEN;10000;7/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
5/06/2019;17167864;PEN;5000;5/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
5/06/2019;17167930;PEN;5000;5/06/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
6/06/2019;17173355;PEN;1000;7/06/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
6/06/2019;17174292;USD;722;7/06/2019;194780;1;AG. PUNTO BCP HOSPITAL FAP;194080;Miraflores;Lima ;LIMA
6/06/2019;17175008;PEN;10;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
6/06/2019;17175057;USD;100;18/06/2019;194744;1;AG.CHAMA;194044;Santiago de Surco;Lima;LIMA
6/06/2019;17175086;PEN;200;20/06/2019;405266;1;JAUREGUI;405005;Cercado;Juliaca;PUNO
6/06/2019;17175096;USD;2;12/06/2019;19;1;AG.UNIPLAZA;191019;San Martin de Porres;Lima;LIMA
6/06/2019;17175164;PEN;413;7/06/2019;194711;1;AG. LAS GARDENIAS;194011;Santiago de Surco;Lima;LIMA
6/06/2019;17175200;PEN;5000;10/06/2019;405208;1;AG. JULIACA BANCA DE SERVICIO;405000;Juliaca;San Román;PUNO
6/06/2019;17175275;PEN;152;10/06/2019;570270;1;AG. LA ESPERANZA;570015;La Esperanza;Trujillo;LA LIBERTAD
6/06/2019;17175294;PEN;61;7/06/2019;245208;1;AG.CAJAMARCA BANCA DE SERVICIO;245000;Cajamarca;Cajamarca;CAJAMARCA
6/06/2019;17175297;PEN;1600;15/07/2019;193863;1;AG.ARENALES;193063;Lince;Lima;LIMA
7/06/2019;17175432;PEN;10000;7/06/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
7/06/2019;17176127;PEN;800;10/06/2019;192628;1;AG.FAUCETT II;192028;San Miguel;Lima;LIMA
7/06/2019;17176306;PEN;8000;10/06/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
7/06/2019;17176920;PEN;999;10/06/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
7/06/2019;17176923;PEN;44;11/06/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
7/06/2019;17177266;PEN;30;7/06/2019;245208;1;AG.CAJAMARCA BANCA DE SERVICIO;245000;Cajamarca;Cajamarca;CAJAMARCA
7/06/2019;17177343;PEN;55;10/06/2019;118;1;AG.MAP SANTA ANITA;191118;Santa Anita;Lima;LIMA
7/06/2019;17177760;PEN;10000;14/06/2019;193858;1;AG. JIRON BOLOGNESI;193058;Magdalena Del Mar;Lima;LIMA
7/06/2019;17178457;PEN;500000;10/06/2019;215905;1;AG. SAN CAMILO;215006;Arequipa;Arequipa;AREQUIPA
7/06/2019;17178463;PEN;500000;10/06/2019;215905;1;AG. SAN CAMILO;215006;Arequipa;Arequipa;AREQUIPA
7/06/2019;17178497;PEN;400;14/06/2019;193839;1;AG. SUCRE;193039;Pueblo Libre;Lima;LIMA
7/06/2019;17178833;PEN;1000;10/06/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
7/06/2019;17178984;PEN;100;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
7/06/2019;17178992;PEN;20;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
7/06/2019;17179071;PEN;98;10/06/2019;194708;1;AG. TEJADA;194008;Barranco;Lima;LIMA
7/06/2019;17179166;PEN;200;21/06/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
7/06/2019;17179267;PEN;94;17/06/2019;215905;1;AG. SAN CAMILO;215006;Arequipa;Arequipa;AREQUIPA
7/06/2019;17179283;PEN;280;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
7/06/2019;17179294;PEN;1000;13/06/2019;245208;1;AG.CAJAMARCA BANCA DE SERVICIO;245000;Cajamarca;Cajamarca;CAJAMARCA
7/06/2019;17179298;PEN;2000;10/06/2019;193839;1;AG. SUCRE;193039;Pueblo Libre;Lima;LIMA
7/06/2019;17179327;PEN;1000;13/06/2019;245208;1;AG.CAJAMARCA BANCA DE SERVICIO;245000;Cajamarca;Cajamarca;CAJAMARCA
7/06/2019;17179399;PEN;50;14/06/2019;495208;1;AG. PUNO BANCA DE SERVICIO;495000;Puno;Puno;PUNO
7/06/2019;17179447;PEN;47;14/06/2019;495208;1;AG. PUNO BANCA DE SERVICIO;495000;Puno;Puno;PUNO
8/06/2019;17180707;PEN;4;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
8/06/2019;17180736;PEN;20;10/06/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
8/06/2019;17181074;PEN;400;10/06/2019;555208;1;AG. TARMA BCA SERV.;555000;Tarma;Tarma;JUNIN
8/06/2019;17181360;PEN;77;17/06/2019;285274;1;AG. URUBAMBA;285009;Urubamba;Urubamba;CUSCO
8/06/2019;17181492;PEN;405;10/06/2019;52;1;AG.SANTA ANITA;191052;Santa Anita;Lima;LIMA
8/06/2019;17181493;PEN;5000;10/06/2019;250208;1;CAMANA BANCA DE SERVICIO;250000;Camana;Camana;AREQUIPA
8/06/2019;17181496;PEN;55;21/06/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
8/06/2019;17181497;PEN;4000;11/06/2019;88;1;AG.CC. FIORI;191088;San Martin de Porres;Lima;LIMA
8/06/2019;17181503;PEN;15;11/06/2019;475275;1;AG.EL CHIPE;475012;Piura;Piura;PIURA
10/06/2019;17181516;PEN;0;18/06/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
5/06/2019;17167990;PEN;10;5/06/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
5/06/2019;17168707;PEN;494;12/06/2019;245981;1;AG. ATAHUALPA;245002;Cajamarca;Cajamarca;CAJAMARCA
5/06/2019;17168743;PEN;1405;7/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
5/06/2019;17168925;PEN;5000;5/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
5/06/2019;17169189;PEN;1000000;5/06/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
5/06/2019;17169608;USD;5931;6/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
5/06/2019;17169976;USD;5350;6/06/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
5/06/2019;17170621;PEN;300;5/06/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
5/06/2019;17170686;PEN;100;19/06/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
5/06/2019;17170983;PEN;400;6/06/2019;194705;1;AG.MALL DEL SUR;194005;San Juan de Miraflores;Lima;LIMA
5/06/2019;17171451;PEN;525;11/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
5/06/2019;17171540;PEN;100;13/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
5/06/2019;17171546;PEN;44000;6/06/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
5/06/2019;17171561;USD;500;20/06/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
5/06/2019;17171568;PEN;3;5/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
5/06/2019;17171598;PEN;700;10/06/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
5/06/2019;17171629;PEN;800;7/06/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
5/06/2019;17171665;PEN;1000;24/06/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
6/06/2019;17171882;PEN;5000;6/06/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
6/06/2019;17171981;PEN;5000;6/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
6/06/2019;17172234;PEN;80;10/06/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
6/06/2019;17172346;PEN;343;7/06/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
6/06/2019;17172493;USD;8640;7/06/2019;28;1;AG.ANTUNEZ DE MAYOLO;191028;Los Olivos;Lima;LIMA
6/06/2019;17172537;PEN;1000000;7/06/2019;570237;1;AG.EL PORVENIR;570019;El Porvenir;Trujillo;LA LIBERTAD
6/06/2019;17172636;PEN;20000;7/06/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
13/06/2019;17193865;PEN;80000;14/06/2019;215971;1;AG. BUSTAMANTE Y RIVERO;215010;Bustamante y Rivero;Arequipa;AREQUIPA
13/06/2019;17193906;PEN;1000000;14/06/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
13/06/2019;17193997;USD;160;14/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
13/06/2019;17194807;PEN;300;24/06/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
13/06/2019;17194832;USD;300;17/06/2019;194758;1;AG. STRIP CENTER ALAMEDA SUR;194058;Chorrillos;Lima;LIMA
13/06/2019;17195398;PEN;800000;14/06/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
13/06/2019;17195679;PEN;4394;18/06/2019;193801;1;AG. CC SAN BORJA;193001;San Borja;Lima;LIMA
13/06/2019;17196453;PEN;5;17/06/2019;14;1;AG.ARGENTINA;191014;Lima;Lima;LIMA
13/06/2019;17196463;PEN;400;26/06/2019;62;1;AG.PLAZA UNION;191062;Lima;Lima;LIMA
13/06/2019;17196481;PEN;136;19/06/2019;192654;1;AG.C. AEREO COMERCIAL;192054;Callao;Callao;CALLAO
13/06/2019;17196498;PEN;200;25/06/2019;215904;1;AG.PARQUE INDUSTRIAL;215005;Arequipa;Arequipa;AREQUIPA
13/06/2019;17196505;PEN;99;17/06/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
13/06/2019;17196516;USD;50;19/06/2019;192654;1;AG.C. AEREO COMERCIAL;192054;Callao;Callao;CALLAO
13/06/2019;17196577;PEN;100;14/06/2019;62;1;AG.PLAZA UNION;191062;Lima;Lima;LIMA
13/06/2019;17196586;PEN;20000;14/06/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
13/06/2019;17196603;PEN;240;20/06/2019;480218;1;AG.OPEN PLAZA PUCALLPA;480003;Yarinacocha;Coronel Portillo;UCAYALI
13/06/2019;17196618;PEN;2000;14/06/2019;192626;1;AG.PLZ.CIVICA VENTANILLA;192026;Ventanilla;Callao;CALLAO
14/06/2019;17196638;PEN;5000;14/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
14/06/2019;17196661;PEN;5000;14/06/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
14/06/2019;17196679;PEN;5000;14/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
14/06/2019;17198548;PEN;200;20/06/2019;220202;1;AG. MARISCAL CACERES;220002;Ayacucho;Huamanga;AYACUCHO
14/06/2019;17198591;PEN;1000;27/06/2019;194705;1;AG.MALL DEL SUR;194005;San Juan de Miraflores;Lima;LIMA
14/06/2019;17198794;PEN;300;1/07/2019;193895;1;AG. C.C. CAMINO REAL;193095;San Isidro;Lima;LIMA
14/06/2019;17198826;PEN;121;18/06/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
14/06/2019;17199520;PEN;120;24/06/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
14/06/2019;17199846;PEN;1498;17/06/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
14/06/2019;17199873;PEN;500;17/06/2019;280219;1;AG. NUEVA CHAUPIMARCA;280002;Chaupimarca;Pasco;PASCO
14/06/2019;17200201;USD;3350;12/07/2019;215904;1;AG.PARQUE INDUSTRIAL;215005;Arequipa;Arequipa;AREQUIPA
14/06/2019;17200202;PEN;96;27/06/2019;193895;1;AG. C.C. CAMINO REAL;193095;San Isidro;Lima;LIMA
14/06/2019;17200226;PEN;1001;28/06/2019;215207;1;AG. MARIANO MELGAR;215014;Mariano Melgar;Arequipa;AREQUIPA
14/06/2019;17200230;USD;1698;17/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
14/06/2019;17200231;PEN;204;21/06/2019;192626;1;AG.PLZ.CIVICA VENTANILLA;192026;Ventanilla;Callao;CALLAO
6/06/2019;17173333;PEN;7746;5/07/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
6/06/2019;17173866;PEN;100;11/06/2019;192626;1;AG.PLZ.CIVICA VENTANILLA;192026;Ventanilla;Callao;CALLAO
6/06/2019;17173922;PEN;890;7/06/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
6/06/2019;17174116;USD;92;6/06/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
6/06/2019;17174925;PEN;79;7/06/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
6/06/2019;17174947;PEN;96;14/06/2019;193895;1;AG. C.C. CAMINO REAL;193095;San Isidro;Lima;LIMA
6/06/2019;17175007;USD;998;7/06/2019;41;1;AG.EL AGUSTINO;191041;El Agustino;Lima;LIMA
6/06/2019;17175018;USD;733;26/06/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
6/06/2019;17175051;USD;270;13/06/2019;193801;1;AG. CC SAN BORJA;193001;San Borja;Lima;LIMA
6/06/2019;17175119;USD;171;10/06/2019;193869;1;AG. CC. LA RAMBLA;193069;San Borja;Lima;LIMA
6/06/2019;17175174;USD;160;12/06/2019;41;1;AG.EL AGUSTINO;191041;El Agustino;Lima;LIMA
6/06/2019;17175193;PEN;200;20/06/2019;194732;1;AG. MUNIC VILLA EL SALVADOR;194032;Villa El Salvador;Lima;LIMA
6/06/2019;17175233;PEN;12048;25/06/2019;44;1;AG.LAS ALONDRAS;191044;Santa Anita;Lima;LIMA
6/06/2019;17175239;PEN;50;10/06/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
6/06/2019;17175247;PEN;200;10/06/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
6/06/2019;17175318;PEN;600;7/06/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
7/06/2019;17175408;PEN;5000;7/06/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
7/06/2019;17175519;PEN;5000;7/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
7/06/2019;17178923;PEN;127;17/06/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
7/06/2019;17179083;PEN;31800;12/06/2019;17;1;AG.SAN JUAN DE LURIGANCHO;191017;San Juan de Lurigancho;Lima;LIMA
7/06/2019;17179116;PEN;20;11/06/2019;192669;1;AG.MARANGA;192069;San Miguel;Lima;LIMA
7/06/2019;17179125;PEN;311;10/06/2019;192630;1;AG.MAP.BELLAVISTA;192030;Bellavista;Callao;CALLAO
7/06/2019;17179303;USD;50;10/06/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
7/06/2019;17179332;PEN;60;12/06/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
3/06/2019;17162708;PEN;90;11/06/2019;475919;1;AG. GRAU;475001;Piura;Piura;PIURA
3/06/2019;17162719;PEN;100;6/06/2019;193830;1;AG.LA MARINA;193030;San Miguel;Lima;LIMA
3/06/2019;17162803;PEN;24;10/06/2019;305975;1;AG. LEONARDO ORTIZ;305006;Jose Leonardo Ortiz;Chiclayo;LAMBAYEQUE
3/06/2019;17162949;USD;20;6/06/2019;335208;1;AG. HUACHO BAC SERV.;335000;Huacho;Huaura;LIMA
3/06/2019;17163008;PEN;317;4/06/2019;315208;1;AG. CHINCHA BCA SERV.;315000;Chincha Alta;Chincha;ICA
3/06/2019;17163087;PEN;49;7/06/2019;49;1;AG.TOPITOP;191049;San Juan de Lurigancho;Lima;LIMA
